ID,제조사,모델,차량상태,배터리용량,구동방식,주행거리(km),보증기간(년),사고이력,연식(년),가격(백만원)
4445,1,18,2,46.0,2,104314,1,0,0,23.46
4446,0,17,2,65.791,0,82915,0,0,0,69.43
4447,3,10,2,50.096,1,166113,4,0,0,27.39
4448,2,5,1,68.488,1,40373,7,0,1,28.1
4449,1,19,1,71.841,2,15971,5,1,1,60.14
4450,0,12,2,78.2269999999999,0,131488,1,0,0,97.0
4451,1,18,2,46.0,2,164463,0,0,0,22.44
4452,2,5,1,68.488,1,27572,5,0,0,27.17
4453,6,1,0,90.0,0,2063,7,0,0,33.29
4454,0,17,0,91.2,0,8468,7,0,0,66.07
4455,1,19,1,74.834,2,20960,6,0,2,64.71
4456,0,12,0,90.0,0,7455,8,0,0,100.1
4457,5,8,2,69.253,0,176048,0,0,0,88.24
4458,0,17,0,95.0,0,5419,8,0,0,59.44
4459,2,2,1,68.479,0,13195,7,0,1,34.91
4460,1,20,0,90.0,0,4349,7,0,0,79.61
4461,1,19,2,63.56,2,56217,2,0,0,62.85
4462,0,17,0,91.2,0,3385,7,0,0,64.86
4463,6,1,1,70.963,0,16690,6,0,2,37.47
4464,1,18,0,90.0,2,776,8,0,0,24.9
4465,5,8,2,69.253,0,185877,0,0,0,87.48
4466,2,3,0,90.0,0,1180,10,0,0,38.95
4467,6,1,1,65.4,0,17378,4,0,0,40.51
4468,1,20,0,90.0,2,4763,8,0,0,80.22
4469,2,5,0,90.0,1,6249,10,0,0,22.23
4470,3,13,2,48.093,1,157330,3,0,0,22.08
4471,3,10,1,58.982,0,24405,8,0,2,28.19
4472,4,14,2,59.515,0,115796,2,0,0,118.06
4473,3,13,2,50.096,1,95820,4,0,0,22.31
4474,1,18,2,46.0,2,177709,0,0,0,22.75
4475,2,3,0,90.0,0,3283,10,0,0,38.96
4476,6,1,0,90.0,0,3823,7,0,0,33.81
4477,2,2,2,60.585,0,89470,4,0,0,34.12
4478,5,7,0,96.0,0,6503,7,0,0,69.13
4479,5,6,0,90.0,2,9676,7,0,0,46.92
4480,1,18,0,90.0,2,9655,7,0,0,24.85
4481,1,20,0,90.0,2,178,8,0,0,80.72
4482,2,3,0,90.0,0,2833,10,0,0,39.0
4483,4,15,0,90.0,0,4446,2,0,0,128.93
4484,2,3,1,68.479,0,41009,7,0,1,37.86
4485,4,14,1,67.268,0,29218,2,0,0,120.76
4486,4,16,0,90.33999999999997,0,8944,2,0,0,160.08
4487,5,6,0,90.0,2,4118,8,0,0,55.0
4488,5,9,1,63.701,0,18283,4,0,0,77.89
4489,5,7,0,96.0,0,8549,7,0,0,69.41
4490,3,10,1,56.623,1,29481,7,1,1,28.62
4491,1,19,2,56.234,2,96865,0,0,0,61.13
4492,3,10,1,56.0,1,32231,5,0,0,27.06
4493,5,8,2,72.139,0,193048,0,0,0,87.4
4494,6,1,2,55.547,0,101974,0,0,0,38.07
4495,0,12,1,78.2269999999999,0,26729,6,0,2,99.05
4496,1,18,1,56.0,2,20874,4,0,0,23.11
4497,6,1,0,90.0,0,118,7,0,0,33.77
4498,0,11,1,72.548,0,12224,5,0,1,58.64
4499,2,4,1,53.65270000000003,1,33787,3,0,2,16.41
4500,1,18,1,56.0,2,30500,5,0,1,23.89
4501,0,12,2,78.2269999999999,0,98321,2,0,0,97.0
4502,6,1,2,53.325,0,172987,0,0,0,38.93
4503,2,3,0,90.0,0,1803,9,0,0,38.27
4504,6,1,0,90.0,0,6347,7,0,0,33.88
4505,6,1,0,90.0,0,6170,8,0,0,40.69
4506,6,1,1,68.125,0,34399,5,0,1,40.72
4507,2,2,2,55.836,0,106074,2,0,0,34.21
4508,0,12,2,78.2269999999999,0,53956,0,0,0,94.83
4509,0,12,0,90.0,0,1616,7,0,0,100.87
4510,2,4,2,59.7,1,37107,1,0,0,22.47
4511,3,13,1,56.0,1,46363,5,0,0,22.78
4512,3,13,1,56.623,0,45032,7,0,1,22.26
4513,0,12,1,78.2269999999999,0,22437,3,0,0,99.0
4514,0,12,1,78.227,0,25761,3,0,0,99.0
4515,3,0,0,90.0,0,5647,10,0,0,47.85
4516,0,17,2,71.388,0,72848,1,0,0,72.39
4517,6,1,2,55.547,0,90252,0,0,0,38.29
4518,3,10,2,50.096,0,55615,4,0,0,28.02
4519,0,17,2,74.362,0,156046,2,0,0,72.42
4520,3,0,0,90.0,1,8505,10,0,0,47.9
4521,6,1,2,60.272,0,60351,2,0,0,40.22
4522,2,4,1,48.54,1,75270,3,0,0,25.06
4523,4,16,2,70.185,0,67304,2,0,0,155.84
4524,3,13,1,56.0,1,48373,5,0,0,22.14
4525,3,13,0,90.0,1,3544,9,0,0,21.22
4526,1,19,2,56.234,0,60876,0,0,0,60.73
4527,0,17,0,95.0,0,8977,8,0,0,59.03
4528,5,8,1,84.37440000000015,0,16767,4,0,0,93.12
4529,2,4,2,49.22,1,19596,1,0,1,16.73
4530,3,13,1,56.0,1,41652,6,0,0,22.42
4531,3,0,0,90.0,1,7210,9,0,0,41.06
4532,2,5,2,68.488,1,165666,3,0,0,29.19
4533,4,15,0,90.0,0,3920,2,0,0,120.0
4534,5,6,2,58.707,2,133205,2,0,0,52.19
4535,4,16,1,76.15599999999996,0,19664,2,0,0,159.87
4536,4,15,0,90.0,0,7132,2,0,0,129.73
4537,5,6,0,90.0,2,1908,8,0,0,54.88
4538,0,17,0,95.0,0,2547,8,0,0,59.68
4539,1,18,1,56.0,2,14084,3,0,0,23.98
4540,6,1,0,90.0,0,3713,7,0,0,33.36
4541,4,16,1,76.15599999999996,0,49536,2,0,0,159.17
4542,1,19,1,66.208,2,15977,3,0,0,64.48
4543,1,19,2,61.018,2,56166,1,0,0,62.7
4544,0,11,0,90.0,0,7719,7,0,0,60.0
4545,2,2,2,55.836,0,198888,2,0,0,33.8
4546,2,5,0,90.0,1,3949,10,0,0,21.95
4547,3,0,0,90.0,1,7570,9,0,0,40.97
4548,3,0,0,90.0,0,5140,10,0,0,47.79
4549,5,7,2,75.145,0,144616,1,0,0,81.38
4550,6,1,0,90.0,0,8518,8,0,0,40.15
4551,2,2,2,58.162,0,155186,3,0,0,34.05
4552,1,18,1,56.0,2,34664,4,0,0,23.84
4553,6,1,2,53.325,0,125523,0,1,0,39.05
4554,6,1,1,70.963,0,39166,6,0,2,36.48
4555,6,1,0,90.0,0,8866,7,0,0,33.78
4556,2,5,0,90.0,1,6646,10,0,0,21.72
4557,0,17,0,95.0,0,728,8,0,0,60.25
4558,2,2,1,63.11,0,40708,5,0,0,35.0
4559,0,12,0,90.0,0,9504,7,0,0,100.09
4560,5,7,0,96.0,0,6170,7,0,0,69.26
4561,5,9,2,56.359,0,198695,1,0,0,75.48
4562,4,14,1,64.578,0,37887,2,0,0,120.31
4563,5,8,2,75.145,0,84989,1,0,0,91.96
4564,6,1,2,57.861,0,77260,1,0,0,39.83
4565,4,14,2,57.134,0,148179,2,0,0,115.64
4566,4,15,2,76.093,0,87382,2,0,0,124.71
4567,5,8,0,99.8,0,7234,8,0,0,71.83
4568,0,12,1,78.2269999999999,0,27391,6,0,2,99.08
4569,5,6,0,90.0,2,2390,7,0,0,46.06
4570,5,6,0,90.0,2,8518,7,0,0,46.27
4571,2,3,1,63.11,0,17967,5,0,0,37.98
4572,5,6,0,90.0,2,8597,8,0,0,55.0
4573,0,12,0,90.0,0,2200,8,0,0,100.0
4574,5,6,0,90.0,2,2556,8,0,0,54.64
4575,0,17,1,87.51697999999986,0,37861,6,0,2,74.39
4576,2,2,2,53.602,0,80901,1,0,0,34.1
4577,0,11,0,90.0,0,4812,7,0,0,59.21
4578,0,17,1,77.46,0,33103,3,0,0,73.93
4579,4,14,2,54.849,0,178932,2,0,0,114.15
4580,1,20,0,90.0,2,1805,7,0,0,79.27
4581,4,14,0,90.0,0,1780,2,0,0,103.83
4582,2,2,1,65.739,0,47179,6,0,0,34.17
4583,1,20,0,90.0,2,1075,7,0,0,79.83
4584,0,17,0,91.2,0,4664,7,0,0,64.49
4585,1,19,2,58.577,2,172514,0,0,0,60.29
4586,2,3,2,53.602,0,140601,1,0,0,36.54
4587,3,0,0,90.0,1,6713,10,0,0,48.87
4588,5,7,2,75.145,0,174924,1,0,0,82.27
4589,4,15,0,90.0,0,9965,2,0,0,120.15
4590,4,14,1,70.071,0,44185,1,0,1,121.53
4591,4,16,0,90.0,0,5531,2,0,0,160.49
4592,0,12,2,78.2269999999999,0,60558,1,0,0,97.4
4593,3,0,0,90.0,0,4185,10,0,0,47.49
4594,0,11,0,90.0,0,73,7,0,0,59.21
4595,1,19,2,56.234,0,93561,0,0,0,61.13
4596,1,20,0,90.0,2,240,7,0,0,80.37
4597,4,14,0,90.0,0,2766,2,0,0,96.32
4598,2,2,0,90.0,0,7233,10,0,0,35.92
4599,4,16,1,82.634,0,38158,1,0,1,159.32
4600,4,16,0,93.4,0,1436,2,1,0,160.57
4601,6,1,2,55.547,0,165645,0,1,0,39.04
4602,4,16,2,64.683,0,115158,2,0,0,151.08
4603,3,13,2,46.0,1,54770,1,0,0,23.14
4604,2,3,0,90.0,0,5078,9,0,0,38.51
4605,0,11,2,59.154,0,117765,0,0,0,55.34
4606,1,19,1,74.834,0,30579,6,1,2,63.59
4607,4,16,0,93.4,0,9001,2,0,0,160.91
4608,2,5,1,68.488,1,42006,5,0,0,27.89
4609,3,13,1,56.0,1,29425,6,0,0,23.95
4610,1,18,0,90.0,0,6694,8,0,0,24.88
4611,2,2,0,90.0,0,617,9,0,0,35.98
4612,5,8,1,92.16,0,45523,6,0,2,84.47
4613,1,20,0,90.0,2,3552,7,0,0,80.75
4614,4,16,0,93.4,0,2095,2,0,0,160.0
4615,4,16,1,76.156,0,27949,2,0,0,159.0
4616,3,10,1,56.623,0,33287,7,0,1,28.48
4617,2,4,1,73.41621000000012,1,37788,3,0,1,17.23
4618,0,17,1,87.55199999999986,0,24088,6,1,2,74.47
4619,0,17,0,91.2,0,4961,7,0,0,65.22
4620,4,14,0,90.0,0,5349,2,0,0,103.38
4621,5,6,0,90.0,2,9846,7,0,0,46.38
4622,0,11,1,69.646,0,27512,4,0,0,59.0
4623,1,20,0,90.0,2,4473,7,0,0,80.46
4624,0,11,2,59.154,0,148896,0,0,0,55.97
4625,2,5,1,68.488,1,13184,8,0,2,28.6
4626,3,10,0,90.0,1,418,10,0,0,22.06
4627,2,3,2,55.836,0,198430,2,0,0,37.1
4628,3,10,0,90.0,0,1622,10,0,0,21.8
4629,2,5,0,90.0,1,2190,9,0,0,24.92
4630,3,13,0,90.0,0,3726,10,0,0,16.56
4631,2,3,0,90.0,0,5667,10,0,0,38.86
4632,4,14,1,72.991,0,12689,0,0,2,120.29
4633,6,1,2,57.861,0,125357,1,0,0,39.41
4634,4,14,2,61.994,0,68244,2,0,0,118.56
4635,4,14,1,72.991,0,28781,0,0,2,120.16
4636,4,15,2,76.093,0,136546,2,0,0,128.6
4637,4,16,1,86.07700000000014,0,19994,0,0,2,160.51
4638,2,3,0,90.0,0,1632,10,0,0,39.0
4639,1,19,1,66.208,2,41341,3,0,0,64.33
4640,1,18,1,56.0,2,19297,3,0,0,23.73
4641,5,7,0,96.0,0,9946,7,0,0,68.84
4642,3,13,2,46.0,1,158055,1,0,0,22.45
4643,1,19,0,90.0,0,4869,8,0,0,65.75
4644,5,8,0,96.0,0,6403,7,0,0,77.13
4645,0,17,1,77.46,0,20556,3,1,0,74.0
4646,0,12,1,78.2269999999999,0,36900,3,0,0,99.42
4647,0,11,0,90.0,0,6219,8,0,0,59.96
4648,3,0,0,90.0,1,2499,10,0,0,48.54
4649,5,9,0,90.0,0,3428,7,0,0,62.81
4650,2,2,2,53.602,0,50105,1,0,0,33.99
4651,1,18,1,56.0,2,35193,6,0,2,23.96
4652,2,3,2,53.602,0,130119,1,0,0,36.98
4653,0,11,0,90.0,0,642,8,0,0,59.73
4654,1,19,0,90.0,0,4683,7,0,0,65.53
4655,4,15,2,76.093,0,183211,2,0,0,129.27
4656,2,5,2,68.488,1,198141,2,0,0,27.49
4657,1,20,0,90.0,2,2796,8,0,0,79.64
4658,0,17,0,95.0,0,2596,8,0,0,60.87
4659,6,1,1,68.125,0,12906,5,0,1,41.39
4660,0,17,1,87.55199999999986,0,28561,6,0,2,74.75
4661,5,6,1,66.355,2,19366,5,0,1,53.66
4662,1,19,0,90.0,2,5320,8,0,0,64.17
4663,6,1,0,90.0,0,1872,7,0,0,33.58
4664,6,1,1,62.784,0,48573,3,0,0,41.29
4665,0,12,1,78.227,0,34430,4,0,0,99.06
4666,4,15,0,90.0,0,6011,2,0,0,130.16
4667,1,20,0,90.0,2,3599,7,0,0,79.43
4668,3,13,1,56.623,0,19283,7,0,1,22.12
4669,4,14,0,90.0,0,6266,2,0,0,96.41
4670,4,16,1,86.07700000000014,0,11340,0,0,2,159.99
4671,2,2,2,58.162,0,189829,3,0,0,34.24
4672,1,19,2,56.234,2,139572,0,0,0,60.56
4673,3,0,0,90.0,1,6575,10,0,0,48.19
4674,1,19,1,74.834,2,21837,6,0,2,65.05
4675,4,14,1,64.578,0,34013,2,0,0,120.22
4676,3,13,1,56.623,0,20716,7,0,1,23.98
4677,5,9,0,90.0,0,1228,7,0,0,64.45
4678,1,18,0,90.0,2,5972,8,0,0,24.16
4679,3,13,1,56.0,1,49110,5,0,0,22.47
4680,3,0,0,90.0,1,2337,9,0,0,41.07
4681,3,13,1,58.982,0,47496,8,0,2,22.93
4682,2,3,1,63.11,0,15056,5,0,0,38.0
4683,2,2,1,68.479,0,22894,7,0,1,34.52
4684,5,8,0,96.0,0,2985,7,0,0,78.01
4685,1,18,2,46.0,0,179365,2,0,0,23.44
4686,3,10,2,46.169,1,122091,2,0,0,27.87
4687,1,19,2,63.56,0,122874,2,0,0,61.75
4688,3,13,2,48.093,1,123925,3,1,0,23.75
4689,1,20,0,90.0,0,2999,7,0,0,80.56
4690,1,19,1,66.208,2,17302,3,0,0,64.83
4691,1,19,2,56.234,0,84021,0,0,0,60.93
4692,4,16,0,93.39999999999984,0,3335,2,0,0,160.14
4693,4,15,2,76.093,0,149663,2,0,0,127.99
4694,6,1,0,90.0,0,2884,7,0,0,34.34
4695,5,9,2,56.359,0,54083,1,0,0,76.59
4696,5,7,0,96.0,0,89,7,0,0,69.26
4697,0,11,0,90.0,0,4205,8,0,0,59.91
4698,2,2,0,90.0,0,1943,10,1,0,36.0
4699,2,5,1,68.488,1,21996,8,0,2,27.67
4700,2,5,1,68.488,1,16568,5,0,0,28.49
4701,0,11,0,90.0,0,996,7,0,0,59.76
4702,4,15,2,76.093,0,179952,2,0,0,127.61
4703,2,3,2,55.836,0,177246,2,0,0,37.18
4704,2,2,0,90.0,0,7741,9,0,0,35.93
4705,4,15,0,90.0,0,1964,2,0,0,130.5
4706,1,20,0,90.0,0,36,7,0,0,80.1
4707,2,2,0,90.0,0,5414,9,0,0,35.05
4708,0,11,1,72.548,0,45481,5,0,1,57.34
4709,4,16,0,93.4,0,9146,2,0,0,160.0
4710,6,1,0,90.0,0,9238,8,0,0,40.99
4711,5,6,0,90.0,2,4890,7,0,0,47.43
4712,5,8,1,92.16,0,44755,6,0,2,83.91
4713,2,2,0,90.0,0,6424,9,0,0,35.15
4714,2,5,0,90.0,1,7841,10,0,0,21.29
4715,4,16,0,90.0,0,4281,2,0,0,160.86
4716,1,20,0,90.0,2,7105,8,0,0,80.57
4717,1,19,1,66.208,2,34261,3,0,0,63.29
4718,2,3,0,90.0,0,978,9,0,0,38.13
4719,1,18,0,90.0,2,9169,8,0,0,24.91
4720,0,11,1,72.548,0,11250,5,1,1,57.16
4721,5,7,1,86.92567000000008,0,40907,5,0,1,84.55
4722,3,13,2,48.093,0,130177,3,0,0,23.19
4723,5,8,0,99.8,0,3499,8,0,0,71.01
4724,1,19,0,90.0,0,5159,7,0,0,65.66
4725,0,12,2,78.2269999999999,0,114562,0,0,0,94.0
4726,0,17,0,95.0,0,3390,8,1,0,60.43
4727,0,17,0,95.0,0,2935,8,0,0,59.56
4728,0,17,2,65.791,0,121041,0,0,0,70.18
4729,3,13,1,56.623,0,39496,7,0,1,22.0
4730,1,18,1,56.0,2,12786,5,0,1,23.96
4731,2,3,0,90.0,0,5757,9,1,0,38.54
4732,3,10,1,56.0,1,15803,5,0,0,28.97
4733,4,16,0,93.4,0,547,2,0,0,160.43
4734,6,1,0,90.0,0,7397,7,0,0,34.49
4735,1,20,0,90.0,2,3347,8,0,0,80.93
4736,2,4,2,68.66,1,28859,1,0,2,24.01
4737,0,17,1,87.55199999999986,0,13432,6,0,2,74.71
4738,3,10,1,56.0,1,34473,6,0,0,27.79
4739,3,10,1,56.0,1,47744,5,0,0,27.48
4740,0,11,2,64.186,0,60752,2,0,0,57.8
4741,5,9,2,54.104,0,151939,0,1,0,73.99
4742,3,13,1,56.0,1,13660,6,0,0,22.25
4743,2,4,2,46.15,1,27868,1,0,1,24.44
4744,2,3,0,90.0,0,332,10,0,0,38.33
4745,1,20,0,90.0,2,9020,8,1,0,80.21
4746,0,11,0,90.0,0,7629,8,0,0,59.43
4747,2,2,0,90.0,0,4115,10,0,0,35.66
4748,0,12,1,78.28522999999991,0,13562,5,0,1,99.04
4749,2,3,0,90.0,0,1400,9,0,0,38.67
4750,5,7,0,96.0,0,4239,7,0,0,69.44
4751,5,9,0,90.0,0,7920,8,0,0,75.45
4752,0,12,0,90.0,0,4699,7,0,0,100.03
4753,5,9,0,90.0,0,1144,7,0,0,63.75
4754,0,12,2,78.2269999999999,0,79924,1,0,0,97.8
4755,5,7,1,87.81043000000008,0,22883,5,0,1,83.47
4756,4,16,2,70.185,0,180868,2,0,0,155.88
4757,5,9,2,58.707,0,188682,2,0,0,76.67
4758,4,15,2,76.093,0,141706,2,0,0,124.7
4759,3,0,0,90.0,1,4866,10,0,0,48.38
4760,3,0,0,90.0,1,5387,10,0,0,47.46
4761,3,13,2,50.096,1,150764,4,0,0,23.45
4762,1,20,0,90.0,2,3380,7,0,0,80.47
4763,3,0,0,90.0,1,5144,10,0,0,47.12
4764,0,17,0,91.2,0,7776,7,0,0,64.71
4765,5,8,1,84.68868000000015,0,42031,4,0,0,92.71
4766,3,0,0,90.0,1,755,9,0,0,41.47
4767,3,13,2,48.093,1,65313,3,0,0,23.8
4768,4,16,0,93.36599999999981,0,2188,2,0,0,160.48
4769,3,13,0,90.0,0,3310,10,0,0,17.43
4770,1,18,1,56.0,2,35926,4,0,0,23.98
4771,5,6,2,56.359,2,63341,1,0,0,52.86
4772,3,0,0,90.0,0,8016,10,0,0,47.46
4773,5,6,2,54.104,2,122445,0,0,0,50.74
4774,3,13,1,56.0,0,45504,6,0,0,23.24
4775,1,19,1,71.841,2,23974,5,0,1,61.16
4776,1,18,1,56.0,2,48691,5,0,1,22.99
4777,4,15,0,90.0,0,8431,2,0,0,130.56
4778,2,2,0,90.0,0,2768,9,0,0,35.24
4779,4,16,0,90.0,0,8930,2,0,0,160.06
4780,3,13,1,58.982,1,31694,8,0,2,23.94
4781,3,10,2,48.093,1,77276,3,0,0,28.63
4782,3,0,0,90.0,1,2018,9,0,0,39.92
4783,1,20,0,90.0,2,9969,7,1,0,79.08
4784,4,16,0,93.4,0,648,2,0,0,160.0
4785,4,15,2,76.093,0,190050,2,0,0,125.17
4786,3,13,2,50.096,0,93990,4,0,0,22.82
4787,3,13,0,90.0,1,9461,9,0,0,20.01
4788,3,13,0,90.0,0,9732,10,0,0,17.07
4789,0,12,1,78.2269999999999,0,38030,3,0,0,99.33
4790,5,9,1,61.153,0,21250,3,0,0,78.23
4791,5,7,0,96.0,0,6607,7,0,0,70.48
4792,6,1,0,90.0,0,1461,7,0,0,33.24
4793,4,14,0,90.0,0,8612,2,0,0,103.19
4794,1,18,2,46.0,0,59967,0,0,0,22.72
4795,5,8,0,96.0,0,1182,7,0,0,77.51
4796,0,11,0,90.0,0,6738,8,0,0,59.73
4797,1,20,0,90.0,2,7075,8,0,0,79.85
4798,4,15,0,90.0,0,2030,2,0,0,120.71
4799,1,19,2,58.577,2,77969,0,0,0,60.3
4800,4,16,0,93.4,0,7881,2,0,0,160.0
4801,2,3,1,68.479,0,29018,7,1,1,37.48
4802,0,17,1,77.46,0,36185,3,0,0,73.54
4803,2,5,2,68.488,1,137801,2,0,0,26.63
4804,4,15,0,90.0,0,6319,2,0,0,130.73
4805,0,11,1,66.861,0,28562,3,0,0,58.15
4806,1,20,0,89.78967,0,9979,8,0,0,80.29
4807,5,9,0,90.0,0,4210,8,0,0,74.35
4808,2,3,0,90.0,0,3418,10,0,0,38.31
4809,1,20,0,90.0,0,5290,8,0,0,79.9
4810,3,10,0,90.0,0,1493,9,0,0,25.19
4811,5,8,2,69.253,0,97140,0,0,0,87.78
4812,3,13,1,56.623,1,19460,7,1,1,23.43
4813,1,18,1,56.0,2,22260,6,0,2,23.98
4814,3,0,0,90.0,1,4138,10,0,0,48.49
4815,4,15,0,90.0,0,152,2,0,0,129.27
4816,1,20,0,90.0,2,2978,8,0,0,80.41
4817,0,11,0,90.0,0,5439,7,0,0,59.94
4818,2,5,1,68.488,1,41788,8,0,2,28.08
4819,0,12,0,90.0,0,31,8,0,0,100.06
4820,1,18,0,90.0,0,6989,8,0,0,24.36
4821,0,12,1,78.227,0,12082,4,0,0,99.75
4822,1,18,2,46.0,0,102613,0,0,0,22.35
4823,3,13,2,46.0,1,99654,1,0,0,22.43
4824,2,3,1,71.332,0,47922,8,0,2,37.85
4825,6,1,0,90.0,0,3444,7,0,0,34.16
4826,5,8,2,78.2759999999999,0,54073,2,0,0,92.03
4827,1,18,0,90.0,2,8687,8,0,0,24.95
4828,1,20,0,90.0,2,6790,8,0,0,80.81
4829,2,2,0,90.0,0,2616,10,0,0,35.17
4830,2,2,2,58.162,0,75622,3,0,0,35.0
4831,1,19,1,71.841,2,12736,5,0,1,60.52
4832,1,19,2,56.234,0,122238,0,1,0,60.51
4833,2,5,0,90.0,1,740,10,0,0,21.82
4834,6,1,0,90.0,0,7333,8,0,0,40.81
4835,1,20,0,90.0,2,2747,7,0,0,79.22
4836,0,11,0,90.0,0,8928,7,0,0,59.95
4837,6,1,0,90.0,0,8343,8,0,0,38.92
4838,6,1,1,62.784,0,34428,3,0,0,40.0
4839,2,3,2,58.162,0,121410,3,0,0,37.98
4840,0,11,1,72.548,0,47732,5,0,1,56.97
4841,4,14,1,67.268,0,44965,2,0,0,119.92
4842,1,18,1,56.0,2,30385,3,0,0,23.47
4843,3,0,0,90.0,0,9893,9,1,0,40.29
4844,3,10,1,56.0,0,28393,6,0,0,27.59
4845,2,5,2,68.488,1,186710,4,0,0,27.13
4846,2,5,2,68.488,1,98555,2,0,0,26.72
4847,4,15,1,76.093,0,43019,1,1,1,130.96
4848,2,2,2,53.602,0,182269,1,0,0,34.27
4849,1,20,0,90.0,2,4652,8,1,0,79.66
4850,3,13,1,58.982,1,28854,8,0,2,22.82
4851,0,12,2,78.2269999999999,0,133053,0,0,0,94.52
4852,6,1,0,90.0,0,7244,8,0,0,40.54
4853,6,1,1,68.125,0,27350,5,0,1,41.8
4854,3,10,0,90.0,1,9970,9,0,0,24.19
4855,1,19,2,58.577,2,178783,0,0,0,60.67
4856,0,11,1,75.571,0,11811,6,0,2,52.46
4857,1,20,0,90.0,0,3482,8,0,0,80.97
4858,3,13,2,46.0,1,87883,1,0,0,23.5
4859,1,18,2,46.0,2,175402,1,0,0,23.5
4860,3,0,0,90.0,0,1458,9,0,0,41.8
4861,0,12,2,78.2269999999999,0,129049,0,0,0,94.08
4862,0,17,2,68.532,0,69648,0,0,0,69.52
4863,3,0,0,90.0,0,2643,9,0,0,39.82
4864,5,8,2,78.2759999999999,0,176919,2,0,0,90.95
4865,5,9,2,58.707,0,193897,2,0,0,76.17
4866,6,1,0,90.0,0,9112,8,0,0,39.3
4867,5,7,1,81.0314600000001,0,40706,3,0,0,82.94
4868,3,0,0,90.0,0,2095,10,0,0,47.22
4869,0,11,1,72.548,0,28761,5,0,1,58.26
4870,5,6,0,90.0,2,1416,8,0,0,54.67
4871,4,15,0,90.0,0,9360,2,1,0,120.69
4872,3,10,1,56.0,1,34200,6,0,0,27.97
4873,2,5,0,90.0,1,9925,9,1,0,24.28
4874,4,15,0,90.0,0,8959,2,1,0,120.42
4875,0,12,0,90.0,0,7335,8,0,0,100.88
4876,1,19,2,56.234,2,110237,0,1,0,60.83
4877,3,0,0,90.0,1,4147,9,0,0,40.75
4878,3,13,0,90.0,1,815,9,0,0,20.93
4879,4,16,0,91.52999999999992,0,9410,2,0,0,160.0
4880,5,7,1,92.16,0,31440,6,0,2,74.89
4881,0,17,2,71.388,0,179105,1,0,0,72.48
4882,1,20,0,90.0,2,5729,7,1,0,79.16
4883,5,6,1,66.355,2,46039,5,0,1,53.82
4884,2,2,0,90.0,0,6567,9,0,0,35.87
4885,5,9,0,90.0,0,5555,7,0,0,63.83
4886,1,20,0,90.0,2,4751,7,0,0,80.97
4887,5,9,1,69.12,0,43036,6,0,2,67.89
4888,3,10,1,56.0,1,29254,5,0,0,27.44
4889,3,10,0,90.0,1,5414,10,0,0,22.14
4890,2,5,2,68.488,1,143261,1,0,0,26.6
4891,6,1,0,90.0,0,197,8,0,0,40.02
4892,1,18,2,46.0,2,109883,2,0,0,22.71
4893,4,15,0,90.0,0,2737,2,0,0,129.25
4894,5,9,0,90.0,0,6043,8,0,0,74.16
4895,0,17,1,80.68800000000009,0,32392,4,0,0,74.04
4896,6,1,0,90.0,0,8777,7,0,0,34.24
4897,0,17,0,95.0,0,1103,8,0,0,59.42
4898,2,2,2,58.162,0,126983,3,0,0,34.69
4899,4,14,0,90.0,0,2147,2,0,0,96.36
4900,6,1,2,60.272,0,192013,2,0,0,41.12
4901,3,10,0,90.0,1,193,10,0,0,22.45
4902,4,16,2,70.185,0,124950,2,0,0,155.95
4903,0,17,0,91.2,0,7215,7,0,0,66.32
4904,0,17,1,87.552,0,23678,6,0,2,74.58
4905,0,12,1,78.28522999999991,0,22710,5,0,1,99.3
4906,0,12,2,78.2269999999999,0,140373,0,0,0,94.82
4907,3,10,1,56.623,0,39977,7,0,1,28.21
4908,1,18,1,56.0,2,35174,6,0,2,23.2
4909,0,17,0,91.2,0,9873,7,1,0,66.39
4910,3,13,1,56.0,1,38402,6,1,0,22.51
4911,0,11,0,90.0,0,4096,7,0,0,59.97
4912,5,7,2,69.253,0,119645,0,1,0,77.97
4913,3,10,2,46.169,1,163522,2,0,0,27.23
4914,5,9,0,90.0,0,1253,7,0,0,64.09
4915,3,13,0,90.0,1,659,10,0,0,17.55
4916,2,3,0,90.0,0,4062,9,0,0,38.72
4917,6,1,0,90.0,0,5216,8,0,0,39.65
4918,3,0,0,90.0,0,7185,10,0,0,48.61
4919,5,8,1,86.70448000000007,0,45140,5,0,1,94.28
4920,0,17,0,91.2,0,6900,7,0,0,65.05
4921,6,1,0,90.0,0,3237,7,0,0,33.89
4922,2,4,2,57.88,1,21909,1,0,0,11.23
4923,1,18,0,90.0,2,5017,7,0,0,25.0
4924,1,20,0,90.0,0,9590,8,1,0,78.93
4925,1,20,0,90.0,2,3528,8,0,0,80.77
4926,6,1,0,90.0,0,6161,8,0,0,39.05
4927,2,2,1,71.332,0,26073,8,0,2,34.49
4928,4,15,1,76.093,0,34173,1,0,1,130.35
4929,0,11,2,61.619,0,129948,1,0,0,57.38
4930,1,18,1,56.0,2,49624,4,0,0,23.51
4931,0,11,1,72.548,0,19436,5,0,1,57.91
4932,1,19,2,61.018,2,70005,1,1,0,62.07
4933,2,2,0,90.0,0,7768,10,0,0,35.96
4934,4,14,1,70.071,0,25814,1,0,1,121.15
4935,3,0,0,90.0,0,3181,9,0,0,39.77
4936,1,18,0,90.0,2,7732,8,0,0,24.08
4937,1,19,0,90.0,0,349,8,0,0,64.18
